RowID,ProductName,Category,SubCategory,Revenue,Quantity
343,Logitech Media Keyboard K200,Technology,Accessories,503.86,4
344,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,723.51,2
345,3M Hangers With Command Adhesive,Furniture,Furnishings,108.04,8
346,Crayola Colored Pencils,Office Supplies,Art,120.7,11
347,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,197.83,10
348,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,4434.91,10
349,Canon PC1080F Personal Copier,Technology,Copiers,5999.9,4
350,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,533.79,9
351,Tuf-Vin Binders,Office Supplies,Binders,669.5,7
352,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,344.72,4
353,Xerox 1958,Office Supplies,Paper,32.4,2
354,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,448.77,8
355,Super Decoflex Portable Personal File,Office Supplies,Storage,179.76,5
356,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,598.31,5
357,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,899.75,9
358,Xerox 1974,Office Supplies,Paper,57.41,4
359,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,219.78,6
360,Staple holder,Office Supplies,Appliances,528.78,13
361,Sharp AL-1530CS Digital Copier,Technology,Copiers,6399.87,4
362,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,184.62,7
363,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,2671.43,6
364,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,125.84,5
365,Self-Adhesive Removable Labels,Office Supplies,Labels,78.75,6
366,Xerox 1908,Office Supplies,Paper,1712.99,7
367,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,2740.2,7
368,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,922.74,4
369,Xerox 191,Office Supplies,Paper,767.23,10
370,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,330.92,6
371,Bevis Steel Folding Chairs,Furniture,Chairs,1775.08,6
372,Xerox 1987,Office Supplies,Paper,92.48,4
373,American Pencil,Office Supplies,Art,48.93,6
374,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,320.25,5
375,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,360.71,2
376,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,84.84,2
377,Crate-A-Files,Office Supplies,Storage,176.58,7
378,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,6584.64,6
379,Coloredge Poster Frame,Furniture,Furnishings,298.2,6
380,GBC VeloBinder Manual Binding System,Office Supplies,Binders,842.16,8
381,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,279.96,2
382,Design Ebony Sketching Pencil,Office Supplies,Art,13.62,3
383,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,3222.99,5
384,Woodgrain Magazine Files by Perma,Office Supplies,Storage,69.14,6
385,Letter Size Cart,Office Supplies,Storage,4600.09,8
386,Insertable Tab Post Binder Dividers,Office Supplies,Binders,66.57,8
387,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,495.6,2
388,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,1007.979,1
389,Xerox 1897,Office Supplies,Paper,67.73,4
390,Global Deluxe Steno Chair,Furniture,Chairs,1770.53,10
391,Aluminum Document Frame,Furniture,Furnishings,244.4,5
392,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,2612.19,8
393,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,709.5,6
394,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,593.84,6
395,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,1311.88,7
396,Avery 520,Office Supplies,Labels,46.62,5
397,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,45.4,7
398,Newell 345,Office Supplies,Art,476.17,9
399,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,1187.56,7
400,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,1073.12,7
401,50 Colored Long Pencils,Office Supplies,Art,138.18,5
402,Newell 342,Office Supplies,Art,9.84,1
403,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,64.97,3
404,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,5572.79,5
405,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,495.07,5
406,"Global Geo Office Task Chair, Gray",Furniture,Chairs,1757.26,7
407,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,7582.38,6
408,3M Office Air Cleaner,Office Supplies,Appliances,259.8,2
409,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,2339.76,9
410,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,235.18,9
411,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,6151.04,6
412,Poly Designer Cover & Back,Office Supplies,Binders,451.97,7
413,Premier Electric Letter Opener,Office Supplies,Supplies,2641.62,8
414,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,929.48,7
415,Bush Mission Pointe Library,Furniture,Bookcases,748.86,3
416,Cardinal Hold-It CD Pocket,Office Supplies,Binders,38.3,4
417,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,1098.51,10
418,SAFCO Boltless Steel Shelving,Office Supplies,Storage,4704.71,10
419,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,935.2,3
420,Samsung Galaxy Note 3,Technology,Phones,2155.9,3
421,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,518.11,9
422,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,268.5,5
423,Xerox 1912,Office Supplies,Paper,201.08,4
424,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,426.93,5
425,Prang Colored Pencils,Office Supplies,Art,90.56,7
426,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,4479.03,7
427,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,30.3,2
428,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,1871.76,8
429,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,488.4,8
430,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,2970.07,10
431,iHome FM Clock Radio with Lightning Dock,Technology,Phones,699.9,5
432,Apple iPhone 5S,Technology,Phones,4901.92,4
433,Square Credit Card Reader,Technology,Phones,173.82,7
434,Logitech M510 Wireless Mouse,Technology,Accessories,239.94,3
435,Fellowes Officeware Wire Shelving,Office Supplies,Storage,4509.47,11
436,Colored Envelopes,Office Supplies,Envelopes,50.93,5
437,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,582.68,4
438,Balt Solid Wood Rectangular Table,Furniture,Tables,828.1,4
439,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,632.52,4
440,Clear Mylar Reinforcing Strips,Office Supplies,Binders,377.54,7
441,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,1636.87,7
442,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,124.74,3
443,Vinyl Sectional Post Binders,Office Supplies,Binders,810.55,10
444,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,443.58,11
445,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,12975.39,9
446,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,10.83,3
447,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,909.98,6
448,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,75.63,7
449,Newell 344,Office Supplies,Art,41.14,5
450,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,177.61,5
451,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,27453.38,10
452,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,867.26,4
453,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,361.38,6
454,Newell 327,Office Supplies,Art,39.78,4
455,Newell 317,Office Supplies,Art,79.97,7
456,Canon Image Class D660 Copier,Technology,Copiers,3959.93,2
457,Advantus Rolling Storage Box,Office Supplies,Storage,428.75,10
458,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,169.83,8
459,Tennsco Single-Tier Lockers,Office Supplies,Storage,9158.29,8
460,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,3028.65,12
461,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,72.91,5
462,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,832.24,9
463,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,1007.15,9
464,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,7979.44,9
465,Eldon Gobal File Keepers,Office Supplies,Storage,348.22,6
466,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,16656.2,6
467,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,336.95,6
468,Safco Contoured Stacking Chairs,Furniture,Chairs,5697.76,8
469,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,175.78,4
470,Panasonic KX-TG9471B,Technology,Phones,4978.15,7
471,Sterilite Officeware Hinged File Box,Office Supplies,Storage,345.84,11
472,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,508.35,8
473,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,40.32,4
474,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,948.23,6
475,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,3641.26,15
476,Enermax Aurora Lite Keyboard,Technology,Accessories,1641.15,5
477,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,499.88,2
478,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,1184.03,9
479,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,604.75,2
480,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,1115.63,9
481,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,115.24,6
482,Xerox 1898,Office Supplies,Paper,280.56,11
483,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,21870.57,8
484,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,500.31,6
485,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,64.04,5
486,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,7515.52,5
487,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,100.94,6
488,Avery 473,Office Supplies,Labels,248.4,6
489,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables,5634.9,4
490,Xerox 226,Office Supplies,Paper,334.37,11
491,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,433.79,8
492,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,Appliances,13.0,1
493,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,87.52,5
494,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,9.9,2
495,Cisco SPA301,Technology,Phones,3930.94,8
496,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,321.44,4
497,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,269.33,7
498,Xerox 222,Office Supplies,Paper,134.79,7
499,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,6748.48,10
500,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,65.34,6
501,Newell 332,Office Supplies,Art,67.03,5
502,Rediform S.O.S. Phone Message Books,Office Supplies,Paper,19.92,1
503,Acme Value Line Scissors,Office Supplies,Supplies,69.35,9
504,"Contract Clock, 14"", Brown",Furniture,Furnishings,272.55,4
505,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,236.99,7
506,AT&T SB67148 SynJ,Technology,Phones,475.12,3
507,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,69.77,8
508,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,3322.87,8
509,i.Sound Portable Power - 8000 mAh,Technology,Phones,413.31,5
510,Xerox 225,Office Supplies,Paper,197.0,9
511,Xerox 1894,Office Supplies,Paper,169.78,5
512,Newell 312,Office Supplies,Art,234.77,11
513,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,867.76,9
514,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,1114.39,6
515,Acme Stainless Steel Office Snips,Office Supplies,Supplies,81.42,4
516,Mophie Juice Pack Helium for iPhone,Technology,Phones,1583.81,6
517,GE 2-Jack Phone Line Splitter,Technology,Phones,1771.52,3
518,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,8138.24,13
519,Xerox 1889,Office Supplies,Paper,516.62,3
520,Angle-D Ring Binders,Office Supplies,Binders,39.38,6
521,Motorola L804,Technology,Phones,607.06,6
522,Avery 493,Office Supplies,Labels,55.97,4
523,Xerox 1972,Office Supplies,Paper,46.47,5
524,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,2645.8,6
525,Prestige Round Ring Binders,Office Supplies,Binders,85.73,8
526,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,161.92,5
527,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,161.03,9
528,Recycled Easel Ring Binders,Office Supplies,Binders,308.84,9
529,Grandstream GXP1160 VoIP phone,Technology,Phones,803.69,6
530,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,178.99,10
531,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,2959.21,6
532,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances,1320.17,3
533,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,1465.75,5
534,"Master Caster Door Stop, Brown",Furniture,Furnishings,176.79,9
535,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,952.16,7
536,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,91.44,9
537,Tennsco Regal Shelving Units,Office Supplies,Storage,1764.53,4
538,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,467.22,5
539,Jabra SPEAK 410,Technology,Phones,3158.07,9
540,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,83.44,3
541,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2200.46,7
542,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,753.19,10
543,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,784.94,5
544,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,200.5,12
545,Eldon 200 Class Desk Accessories,Furniture,Furnishings,120.58,6
546,Economy Rollaway Files,Office Supplies,Storage,3138.8,7
547,Avery 480,Office Supplies,Labels,89.25,6
548,Xerox 1993,Office Supplies,Paper,147.74,8
549,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,1674.4,6
550,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,516.22,8
551,First Data FD10 PIN Pad,Technology,Accessories,1722.2,5
552,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,190.77,4
553,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,823.25,3
554,Avery Durable Poly Binders,Office Supplies,Binders,82.95,6
555,Airmail Envelopes,Office Supplies,Envelopes,1359.67,6
556,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,1823.13,6
557,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,196.02,6
558,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,1685.3,4
559,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,83.49,3
560,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,551.46,8
561,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,3354.88,6
562,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,172.67,7
563,Newell 331,Office Supplies,Art,75.31,4
564,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,409.6,6
565,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,262.97,7
566,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,61.83,4
567,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,150.67,5
568,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,949.02,5
569,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,5398.31,11
570,Avery Hanging File Binders,Office Supplies,Binders,105.85,6
571,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,480.7,7
572,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines,7999.98,1
573,Avery 516,Office Supplies,Labels,109.65,4
574,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,3317.71,9
575,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,1268.92,4
576,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,235.78,6
577,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,2659.84,4
578,Xerox 1977,Office Supplies,Paper,117.57,5
579,Avery 490,Office Supplies,Labels,177.6,5
580,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,1233.41,11
581,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,16.18,2
582,GBC Linen Binding Covers,Office Supplies,Binders,207.57,6
583,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,1469.16,7
584,Laminate Occasional Tables,Furniture,Tables,2096.17,3
585,Xerox 220,Office Supplies,Paper,145.15,8
586,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,759.12,5
587,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,3420.77,6
588,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,146.69,8
589,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,515.79,3
590,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,1799.82,7
591,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,87.63,8
592,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,764.33,5
593,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,342.58,3
594,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,9587.05,4
595,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,1620.16,5
596,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,441.73,5
597,Acme Softgrip Scissors,Office Supplies,Supplies,166.06,4
598,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,125.17,4
599,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,1119.84,6
600,Xerox 1964,Office Supplies,Paper,721.74,5
601,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Tables,2033.5,3
602,"Personal Folder Holder, Ebony",Office Supplies,Storage,145.73,6
603,Logitech Illuminated - Keyboard,Technology,Accessories,1139.81,6
604,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,424.9,2
605,Acco Translucent Poly Ring Binders,Office Supplies,Binders,77.68,7
606,Logitech Wireless Touch Keyboard K400,Technology,Accessories,364.85,3
607,Avery 508,Office Supplies,Labels,87.39,6
608,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,55.76,5
609,Xerox 196,Office Supplies,Paper,92.49,8
610,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,217.22,4
611,Belkin iPhone and iPad Lightning Cable,Technology,Phones,83.94,2
612,GBC Durable Plastic Covers,Office Supplies,Binders,323.15,7
613,Nu-Dell Leatherette Frames,Furniture,Furnishings,246.65,3
614,Avery Durable Binders,Office Supplies,Binders,87.26,12
615,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,8899.82,7
616,Chromcraft Round Conference Tables,Furniture,Tables,8209.07,13
617,Avery 476,Office Supplies,Labels,120.59,9
618,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,244.51,5
619,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,2242.04,6
620,3-ring staple pack,Office Supplies,Binders,42.11,6
621,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,3397.31,8
622,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,2292.74,5
623,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,3980.15,6
624,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,209.3,8
625,GBC Instant Report Kit,Office Supplies,Binders,164.98,13
626,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,342.55,4
627,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,136.34,7
628,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,95.94,4
629,Hon GuestStacker Chair,Furniture,Chairs,6936.11,9
630,Xerox 1927,Office Supplies,Paper,65.05,5
631,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,858.86,6
632,Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,557.81,5
633,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,1456.18,7
634,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,176.73,8
635,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,5212.11,7
636,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,62.95,4
637,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,1842.26,6
638,Cisco Unified IP Phone 7945G VoIP phone,Technology,Phones,6751.61,6
639,Avery 499,Office Supplies,Labels,176.29,11
640,Xerox 1887,Office Supplies,Paper,417.35,7
641,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,48.05,5
642,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,346.79,7
643,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,631.68,3
644,Xerox 218,Office Supplies,Paper,49.24,5
645,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,155.38,5
646,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,402.98,5
647,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,6695.9,4
648,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,549.88,4
649,Newell 32,Office Supplies,Art,47.23,6
650,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,770.11,5
651,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,5119.74,7
652,Xerox 1968,Office Supplies,Paper,165.66,5
653,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,22.88,4
654,Global Leather Executive Chair,Furniture,Chairs,5861.53,7
655,GBC Recycled Grain Textured Covers,Office Supplies,Binders,466.29,5
656,Xerox 1941,Office Supplies,Paper,1740.51,5
657,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,2159.73,8
658,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,355.95,7
659,Advantus Plastic Paper Clips,Office Supplies,Fasteners,225.0,10
660,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,279.3,8
661,Security-Tint Envelopes,Office Supplies,Envelopes,163.49,9
662,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,3472.53,8
663,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,180.66,1
664,Pyle PMP37LED,Technology,Phones,3590.02,10
665,Clarity 53712,Technology,Phones,752.28,4
666,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,444.61,6
667,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,151.06,4
668,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,5787.36,3
669,GBC ProClick Punch Binding System,Office Supplies,Binders,1573.91,7
670,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,Paper,80.94,5
671,Newell 335,Office Supplies,Art,34.56,4
672,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,1119.2,5
673,Fellowes Binding Cases,Office Supplies,Binders,271.44,5
674,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,208.23,9
675,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,90.88,4
676,Avery 486,Office Supplies,Labels,168.13,9
677,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,253.65,6
678,Maxell DVD-RAM Discs,Technology,Accessories,296.64,3
679,DIXON Oriole Pencils,Office Supplies,Art,44.89,6
680,Xerox 202,Office Supplies,Paper,171.07,8
681,Xerox 1884,Office Supplies,Paper,543.46,8
682,Acme Box Cutter Scissors,Office Supplies,Supplies,255.75,5
683,Staple magnet,Office Supplies,Storage,254.14,9
684,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,182.49,5
685,Logitech MX Performance Wireless Mouse,Technology,Accessories,749.93,6
686,Newell 337,Office Supplies,Art,10.5,2
687,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,739.82,10
688,Avery 482,Office Supplies,Labels,11.56,2
689,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,1184.23,6
690,Avery 483,Office Supplies,Labels,83.67,6
691,Large Capacity Hanging Post Binders,Office Supplies,Binders,276.95,5
692,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,19024.5,9
693,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,151.54,3
694,Xerox 1910,Office Supplies,Paper,586.09,5
695,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,4389.25,8
696,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,131.1,11
697,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,704.69,7
698,Dax Clear Box Frame,Furniture,Furnishings,96.03,6
699,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,102.26,9
700,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,300.14,8
